,price,brand,year,title_status,mileage,color,state,country,condition
1888,15800,ford,2019,clean vehicle,26637.0,black,florida, usa,2 days left
1889,18500,ford,2016,clean vehicle,45814.0,black,new york, usa,11 days left
1890,32000,ford,2019,clean vehicle,17310.0,red,minnesota, usa,14 hours left
1891,28300,ford,2019,clean vehicle,24116.0,gray,florida, usa,2 days left
1892,10500,ford,2019,salvage insurance,14128.0,blue,florida, usa,15 hours left
1893,24970,ford,2016,clean vehicle,49882.0,green,new york, usa,11 days left
1894,13800,ford,2019,clean vehicle,38964.0,blue,minnesota, usa,14 hours left
1895,2580,ford,2012,clean vehicle,102705.0,white,florida, usa,24 hours left
1896,59975,ford,2019,clean vehicle,71.0,white,florida, usa,Listing Expired
1897,2500,ford,2012,salvage insurance,98620.0,white,indiana, usa,15 hours left
1898,28990,ford,2016,clean vehicle,15825.0,triple yellow tri-coat,massachusetts, usa,11 days left
1899,50000,ford,2019,clean vehicle,29499.0,blue,minnesota, usa,14 hours left
1900,33800,ford,2014,clean vehicle,100255.0,white,kentucky, usa,21 hours left
1901,59975,ford,2019,clean vehicle,174.0,black,florida, usa,Listing Expired
1902,2500,ford,2013,salvage insurance,167552.0,gray,minnesota, usa,16 hours left
1903,46999,ford,2016,clean vehicle,16956.0,magnetic metallic,new jersey, usa,11 days left
1904,16700,ford,2019,clean vehicle,36896.0,black,minnesota, usa,14 hours left
1905,34700,ford,2013,clean vehicle,77281.0,white,kentucky, usa,21 hours left
1906,28900,ford,2019,clean vehicle,24795.0,black,florida, usa,1 days left
1907,30800,ford,2016,clean vehicle,16771.0,ruby red metallic tinted clearcoat,new jersey, usa,11 days left
1908,27100,ford,2019,clean vehicle,28692.0,silver,minnesota, usa,14 hours left
1909,13388,ford,2012,clean vehicle,113821.0,black,louisiana, usa,1 days left
1910,26000,ford,2019,clean vehicle,19793.0,blue,florida, usa,2 days left
1911,17900,ford,2016,clean vehicle,27940.0,shadow black,massachusetts, usa,11 days left
1912,23400,ford,2019,clean vehicle,24987.0,black,minnesota, usa,14 hours left
1913,29800,ford,2016,clean vehicle,18367.0,blue,illinois, usa,21 hours left
1914,23700,ford,2019,clean vehicle,14109.0,gray,florida, usa,1 days left
1915,1725,ford,2012,salvage insurance,158781.0,black,illinois, usa,16 hours left
1916,33995,ford,2016,clean vehicle,27369.0,black,new jersey, usa,11 days left
1917,23500,ford,2019,clean vehicle,30208.0,white,minnesota, usa,14 hours left
1918,32500,ford,2019,clean vehicle,24024.0,black,florida, usa,2 days left
1919,2500,ford,2016,salvage insurance,64999.0,blue,mississippi, usa,16 hours left
1920,39000,ford,2019,clean vehicle,8404.0,black,minnesota, usa,14 hours left
1921,11000,ford,2018,clean vehicle,8884.0,gray,massachusetts, usa,6 days left
1922,32500,ford,2019,clean vehicle,24126.0,black,florida, usa,2 days left
1923,800,ford,2012,salvage insurance,129659.0,black,mississippi, usa,16 hours left
1924,26900,ford,2019,clean vehicle,31713.0,black,minnesota, usa,14 hours left
1925,11200,ford,2016,clean vehicle,109996.0,gray,new york, usa,18 hours left
1926,21000,ford,2018,clean vehicle,6821.0,red,new york, usa,11 days left
1927,32000,ford,2019,clean vehicle,17867.0,red,minnesota, usa,14 hours left
1928,7300,ford,2016,clean vehicle,110253.0,black,connecticut, usa,18 hours left
1929,12800,ford,2018,clean vehicle,39364.0,black,missouri, usa,9 days left
1930,24190,ford,2018,clean vehicle,4018.0,blue,massachusetts, usa,11 days left
1931,29100,ford,2019,clean vehicle,21054.0,red,minnesota, usa,14 hours left
1932,29000,ford,2017,clean vehicle,48309.0,red,massachusetts, usa,6 days left
1933,17300,ford,2016,clean vehicle,68666.0,black,new york, usa,18 hours left
1934,19888,ford,2018,clean vehicle,34071.0,ingot silver metallic,new jersey, usa,11 days left
1935,31000,ford,2019,clean vehicle,13600.0,white,minnesota, usa,14 hours left
1936,37200,ford,2017,clean vehicle,44956.0,black,massachusetts, usa,2 days left
1937,8600,ford,2016,clean vehicle,72607.0,silver,new jersey, usa,18 hours left
1938,24857,ford,2018,clean vehicle,33815.0,shadow black,massachusetts, usa,11 days left
1939,23500,ford,2019,clean vehicle,31491.0,gray,minnesota, usa,14 hours left
1940,26100,ford,2018,clean vehicle,32149.0,white,mississippi, usa,21 hours left
1941,10800,ford,2016,clean vehicle,26654.0,blue,new york, usa,18 hours left
1942,20995,ford,2018,clean vehicle,36637.0,white,new york, usa,11 days left
1943,29300,ford,2019,clean vehicle,17000.0,white,minnesota, usa,14 hours left
1944,33100,ford,2018,clean vehicle,15960.0,gray,mississippi, usa,21 hours left
1945,13800,ford,2016,clean vehicle,40774.0,gray,new jersey, usa,18 hours left
1946,19498,ford,2018,clean vehicle,40338.0,black,new york, usa,11 days left
1947,14900,ford,2019,clean vehicle,40505.0,gray,minnesota, usa,14 hours left
1948,8700,ford,2016,clean vehicle,30735.0,black,massachusetts, usa,6 days left
1949,20600,ford,2019,clean vehicle,33965.0,gray,florida, usa,2 days left
1950,5000,ford,2018,salvage insurance,7339.0,white,oklahoma, usa,12 days left
1951,19995,ford,2018,clean vehicle,42470.0,white,new york, usa,11 days left
1952,14900,ford,2019,clean vehicle,40670.0,silver,minnesota, usa,14 hours left
1953,19500,ford,2016,clean vehicle,41233.0,black,massachusetts, usa,6 days left
1954,24500,ford,2019,clean vehicle,13162.0,white,florida, usa,5 hours left
1955,15000,ford,2018,clean vehicle,38744.0,white,california, usa,8 days left
1956,26985,ford,2018,clean vehicle,14023.0,black,new york, usa,11 days left
1957,31000,ford,2019,clean vehicle,9741.0,white,minnesota, usa,14 hours left
1958,24300,ford,2017,clean vehicle,31017.0,silver,mississippi, usa,21 hours left
1959,16800,ford,2019,clean vehicle,37786.0,gray,florida, usa,1 days left
1960,17200,ford,2018,clean vehicle,32415.0,white,california, usa,8 days left
1961,34995,ford,2018,clean vehicle,10421.0,ruby red,new york, usa,11 days left
1962,24300,ford,2019,clean vehicle,29305.0,white,minnesota, usa,14 hours left
1963,26400,ford,2017,clean vehicle,51309.0,white,mississippi, usa,21 hours left
1964,16800,ford,2019,clean vehicle,38001.0,black,florida, usa,1 days left
1965,15500,ford,2018,clean vehicle,18849.0,black,california, usa,2 days left
1966,19440,ford,2018,clean vehicle,43269.0,silver,new york, usa,11 days left
1967,16700,ford,2019,clean vehicle,36989.0,silver,minnesota, usa,14 hours left
1968,29000,ford,2017,clean vehicle,29320.0,blue,alabama, usa,21 hours left
1969,16100,ford,2019,clean vehicle,34244.0,white,florida, usa,1 days left
1970,17200,ford,2018,clean vehicle,32938.0,white,california, usa,8 days left
1971,20950,ford,2018,clean vehicle,40793.0,black,new hampshire, usa,11 days left
1972,46200,ford,2017,clean vehicle,94741.0,no_color,alabama, usa,21 hours left
1973,29400,ford,2019,clean vehicle,25011.0,white,florida, usa,2 days left
1974,2825,ford,2014,salvage insurance,363810.0,white,montana, usa,17 hours left
1975,32999,ford,2018,clean vehicle,6881.0,shadow black,new jersey, usa,11 days left
1976,6600,ford,2014,clean vehicle,80423.0,orange,new jersey, usa,2 hours left
1977,50200,ford,2017,clean vehicle,92405.0,white,alabama, usa,21 hours left
1978,28300,ford,2019,clean vehicle,15436.0,white,florida, usa,2 days left
1979,12000,ford,2017,salvage insurance,104665.0,white,california, usa,18 hours left
1980,32999,ford,2018,clean vehicle,16194.0,royal crimson metallic tinted clearcoat,new jersey, usa,11 days left
1981,12600,ford,2014,clean vehicle,48188.0,black,new jersey, usa,2 hours left
1982,5200,ford,2017,clean vehicle,65164.0,red,alabama, usa,21 hours left
1983,20500,ford,2019,clean vehicle,35930.0,black,florida, usa,2 days left
1984,1200,ford,2012,salvage insurance,167376.0,red,virginia, usa,3 days left
1985,35999,ford,2018,clean vehicle,13674.0,kona blue metallic,new jersey, usa,11 days left
1986,41000,ford,2019,clean vehicle,9235.0,silver,minnesota, usa,14 hours left
1987,33100,ford,2017,clean vehicle,103002.0,red,mississippi, usa,21 hours left
1988,23500,ford,2019,clean vehicle,12836.0,blue,florida, usa,2 days left
1989,18799,ford,2015,clean vehicle,137728.0,red,connecticut, usa,9 days left
1990,33999,ford,2018,clean vehicle,6921.0,magnetic metallic,new jersey, usa,11 days left
1991,35000,ford,2019,clean vehicle,14359.0,white,minnesota, usa,14 hours left
1992,26100,ford,2017,clean vehicle,58118.0,white,mississippi, usa,21 hours left
1993,15400,ford,2019,clean vehicle,31124.0,white,florida, usa,1 days left
1994,25998,ford,2015,clean vehicle,25734.0,color:,new york, usa,9 days left
1995,31831,ford,2018,clean vehicle,14059.0,black,new jersey, usa,11 days left
1996,40400,ford,2019,clean vehicle,13472.0,black,minnesota, usa,14 hours left
1997,15400,ford,2013,clean vehicle,123983.0,silver,connecticut, usa,18 hours left
1998,13500,ford,2019,clean vehicle,35023.0,gray,florida, usa,1 days left
1999,25995,ford,2015,clean vehicle,39509.0,white,new hampshire, usa,9 days left
2000,27990,ford,2018,clean vehicle,4512.0,ingot silver metallic,new york, usa,11 days left
2001,23985,ford,2015,clean vehicle,51884.0,white,new jersey, usa,9 days left
2002,27995,ford,2018,clean vehicle,4181.0,gray,pennsylvania, usa,11 days left
2003,13995,ford,2015,clean vehicle,56703.0,oxford white,new york, usa,9 days left
2004,29988,ford,2018,clean vehicle,4712.0,ingot silver metallic,pennsylvania, usa,11 days left
2005,12995,ford,2015,clean vehicle,102800.0,blue,new jersey, usa,9 days left
2006,21687,ford,2018,clean vehicle,7109.0,lightning blue,pennsylvania, usa,11 days left
2007,25200,ford,2016,clean vehicle,100943.0,white,alabama, usa,21 hours left
2008,29590,ford,2015,clean vehicle,3915.0,green,new york, usa,9 days left
2009,28999,ford,2018,clean vehicle,15550.0,ingot silver,pennsylvania, usa,11 days left
2010,13942,ford,2015,clean vehicle,62542.0,magnetic metallic,new jersey, usa,9 days left
2011,15300,ford,2018,clean vehicle,38370.0,silver,utah, usa,Listing Expired
2012,35400,ford,2020,clean vehicle,671.0,blue,ohio, usa,21 hours left
2013,32700,ford,2016,clean vehicle,61477.0,silver,alabama, usa,21 hours left
2014,13995,ford,2015,clean vehicle,73891.0,silver,new york, usa,9 days left
2015,1850,ford,2014,salvage insurance,168805.0,black,michigan, usa,2 days left
2016,15800,ford,2012,clean vehicle,82564.0,gold,florida, usa,2 days left
2017,36000,ford,2016,clean vehicle,85649.0,black,mississippi, usa,21 hours left
2018,15495,ford,2015,clean vehicle,48374.0,white,new york, usa,9 days left
2019,21500,ford,2012,clean vehicle,11990.0,red,florida, usa,2 days left
2020,7200,ford,2016,clean vehicle,64111.0,black,alabama, usa,21 hours left
2021,17589,ford,2015,clean vehicle,28771.0,red,new jersey, usa,9 days left
2022,31700,ford,2015,clean vehicle,126708.0,white,alabama, usa,21 hours left
2023,31790,ford,2015,clean vehicle,27165.0,orange,new york, usa,9 days left
2024,18100,ford,2015,clean vehicle,106546.0,white,mississippi, usa,21 hours left
2025,14495,ford,2015,clean vehicle,54778.0,white,new jersey, usa,9 days left
2026,15000,ford,2020,clean vehicle,11729.0,white,illinois, usa,19 hours left
2027,26400,ford,2015,clean vehicle,85197.0,black,mississippi, usa,21 hours left
2028,27990,ford,2015,clean vehicle,19130.0,red,massachusetts, usa,9 days left
2029,19700,ford,2015,clean vehicle,72369.0,white,mississippi, usa,21 hours left
2030,15300,ford,2015,clean vehicle,59646.0,silver,massachusetts, usa,9 days left
2031,22000,ford,2014,clean vehicle,68418.0,black,mississippi, usa,21 hours left
2032,23999,ford,2015,clean vehicle,8400.0,black,new jersey, usa,9 days left
2033,16488,ford,2015,clean vehicle,45084.0,gray,new york, usa,9 days left
2034,12784,ford,2015,clean vehicle,67037.0,gray,new jersey, usa,9 days left
2035,23400,ford,2015,clean vehicle,64135.0,black,new jersey, usa,9 days left
2036,9705,ford,2017,clean vehicle,72377.0,black,arkansas, usa,21 hours left
2037,25999,ford,2015,clean vehicle,39367.0,oxford white,new jersey, usa,9 days left
2038,34977,ford,2015,clean vehicle,46540.0,black,pennsylvania, usa,9 days left
2039,19000,ford,2015,clean vehicle,40677.0,ingot silver metallic,new jersey, usa,9 days left
2040,15995,ford,2015,clean vehicle,69438.0,black,new york, usa,9 days left
2041,13487,ford,2015,clean vehicle,96246.0,gray,new york, usa,9 days left
2042,18707,ford,2015,clean vehicle,69719.0,white,connecticut, usa,9 days left
2043,15290,ford,2015,clean vehicle,75933.0,white platinum tri-coat metallic,new york, usa,9 days left
2044,15600,ford,2015,clean vehicle,54325.0,black,new york, usa,9 days left
2045,47000,ford,2019,clean vehicle,24902.0,black,illinois, usa,2 days left
2046,16080,ford,2015,clean vehicle,31793.0,blue,connecticut, usa,9 days left
2047,50000,ford,2019,clean vehicle,16505.0,white,illinois, usa,2 days left
2048,15268,ford,2015,clean vehicle,74361.0,black,new york, usa,9 days left
2049,47500,ford,2019,clean vehicle,27868.0,black,illinois, usa,2 days left
2050,18497,ford,2015,clean vehicle,34011.0,black,massachusetts, usa,9 days left
2051,10000,ford,2019,clean vehicle,19993.0,silver,illinois, usa,19 hours left
2052,19995,ford,2015,clean vehicle,48115.0,red,pennsylvania, usa,9 days left
2053,49000,ford,2019,clean vehicle,22543.0,white,illinois, usa,2 days left
2054,17150,ford,2015,clean vehicle,67091.0,black,new jersey, usa,9 days left
2055,45000,ford,2019,clean vehicle,28790.0,black,illinois, usa,2 days left
2056,14295,ford,2015,clean vehicle,59391.0,guard,new jersey, usa,9 days left
2057,49000,ford,2019,clean vehicle,18449.0,black,illinois, usa,2 days left
2058,16190,ford,2015,clean vehicle,71824.0,magnetic metallic,new york, usa,9 days left
2059,49000,ford,2019,clean vehicle,19304.0,black,illinois, usa,2 days left
2060,17899,ford,2015,clean vehicle,39159.0,magnetic metallic,new york, usa,9 days left
2061,26000,ford,2019,clean vehicle,18708.0,black,illinois, usa,2 days left
2062,14000,ford,2015,clean vehicle,79430.0,magnetic metallic,new jersey, usa,9 days left
2063,15500,ford,2019,clean vehicle,12393.0,gray,illinois, usa,19 hours left
2064,16888,ford,2015,clean vehicle,56329.0,black,new york, usa,9 days left
2065,28000,ford,2019,clean vehicle,12155.0,silver,illinois, usa,2 days left
2066,8305,ford,2014,clean vehicle,63291.0,blue,arkansas, usa,2 days left
2067,21822,ford,2015,clean vehicle,36041.0,white platinum tri-coat metallic,new jersey, usa,9 days left
2068,15500,ford,2019,clean vehicle,25810.0,red,illinois, usa,19 hours left
2069,12500,ford,2015,clean vehicle,130388.0,blue,arkansas, usa,20 hours left
2070,15995,ford,2015,clean vehicle,23878.0,blue,new york, usa,9 days left
2071,16000,ford,2019,clean vehicle,15460.0,white,illinois, usa,19 hours left
2072,38200,ford,2018,clean vehicle,46710.0,white,north carolina, usa,Listing Expired
2073,12995,ford,2015,clean vehicle,65342.0,black,new york, usa,9 days left
2074,14488,ford,2015,clean vehicle,64061.0,tuxedo black metallic,massachusetts, usa,9 days left
2075,17500,ford,2016,clean vehicle,93164.0,white,florida, usa,14 hours left
2076,21995,ford,2015,clean vehicle,35629.0,blue,massachusetts, usa,9 days left
2077,8500,ford,2015,clean vehicle,118483.0,white,florida, usa,14 hours left
2078,16593,ford,2015,clean vehicle,71573.0,tuxedo black metallic,massachusetts, usa,9 days left
2079,13000,ford,2017,clean vehicle,33660.0,black,illinois, usa,2 days left
2080,14247,ford,2015,clean vehicle,61168.0,blue,pennsylvania, usa,9 days left
2081,23500,ford,2017,clean vehicle,42241.0,gray,illinois, usa,2 days left
2082,16999,ford,2015,clean vehicle,21004.0,oxford white,pennsylvania, usa,9 days left
2083,25000,ford,2017,clean vehicle,45003.0,red,illinois, usa,2 days left
2084,20159,ford,2015,clean vehicle,45278.0,oxford white,new jersey, usa,9 days left
2085,31000,ford,2017,clean vehicle,0.0,black,illinois, usa,2 days left
2086,22500,ford,2018,clean vehicle,24747.0,gray,colorado, usa,8 days left
2087,29500,ford,2017,clean vehicle,48707.0,black,illinois, usa,2 days left
2088,59900,ford,2020,clean vehicle,2162.0,no_color,ohio, usa,21 hours left
2089,24000,ford,2017,clean vehicle,50874.0,black,illinois, usa,2 days left
2090,20500,ford,2017,clean vehicle,70727.0,black,illinois, usa,2 days left
2091,27200,ford,2019,clean vehicle,29382.0,gray,north carolina, usa,2 days left
2092,24900,ford,2018,clean vehicle,33194.0,white,virginia, usa,2 days left
2093,24500,ford,2017,clean vehicle,52084.0,white,illinois, usa,2 days left
2094,34000,ford,2018,clean vehicle,51122.0,black,virginia, usa,2 days left
2095,28000,ford,2017,clean vehicle,40286.0,white,illinois, usa,2 days left
2096,27000,ford,2017,clean vehicle,55420.0,black,illinois, usa,2 days left
2097,34000,ford,2018,clean vehicle,10282.0,black,virginia, usa,5 days left
2098,42500,ford,2017,clean vehicle,85278.0,white,illinois, usa,2 days left
2099,33000,ford,2018,clean vehicle,7258.0,black,pennsylvania, usa,2 days left
2100,10200,ford,2018,clean vehicle,93350.0,black,pennsylvania, usa,2 days left
2101,25600,ford,2019,clean vehicle,37166.0,gray,north carolina, usa,2 days left
2102,16300,ford,2018,clean vehicle,69480.0,white,texas, usa,1 days left
2103,26500,ford,2016,clean vehicle,34679.0,white,illinois, usa,2 days left
2104,36500,ford,2018,clean vehicle,24151.0,red,pennsylvania, usa,3 days left
2105,25900,ford,2019,clean vehicle,32796.0,white,north carolina, usa,2 days left
2106,22500,ford,2016,clean vehicle,67979.0,black,illinois, usa,2 days left
2107,29000,ford,2018,clean vehicle,18690.0,white,pennsylvania, usa,3 days left
2108,825,ford,2012,salvage insurance,78072.0,white,pennsylvania, usa,7 days left
2109,10500,ford,2016,clean vehicle,54251.0,red,illinois, usa,2 days left
2110,32000,ford,2018,clean vehicle,32262.0,white,pennsylvania, usa,3 days left
2111,27700,ford,2015,clean vehicle,92358.0,white,texas, usa,2 days left
2112,4000,ford,2015,clean vehicle,90740.0,red,illinois, usa,2 days left
2113,38800,ford,2018,clean vehicle,35225.0,black,pennsylvania, usa,3 days left
2114,26200,ford,2015,clean vehicle,129063.0,white,texas, usa,2 days left
2115,19500,ford,2018,clean vehicle,49985.0,white,wisconsin, usa,23 hours left
2116,11700,ford,2015,clean vehicle,52340.0,black,illinois, usa,2 days left
2117,34000,ford,2018,clean vehicle,21406.0,black,pennsylvania, usa,3 days left
2118,38600,ford,2019,clean vehicle,16619.0,white,florida, usa,1 days left
2119,21500,ford,2015,clean vehicle,41293.0,black,illinois, usa,2 days left
2120,38500,ford,2018,clean vehicle,37053.0,black,pennsylvania, usa,3 days left
2121,38500,ford,2018,clean vehicle,34532.0,black,pennsylvania, usa,3 days left
2122,12000,ford,2017,clean vehicle,13328.0,blue,missouri, usa,8 days left
2123,30500,ford,2018,clean vehicle,56836.0,off-white,pennsylvania, usa,3 days left
2124,11300,ford,2016,clean vehicle,48080.0,orange,missouri, usa,47 minutes
2125,29500,ford,2018,clean vehicle,12271.0,gray,pennsylvania, usa,3 days left
2126,16100,ford,2014,clean vehicle,97318.0,white,missouri, usa,47 minutes
2127,32500,ford,2018,clean vehicle,12717.0,red,pennsylvania, usa,3 days left
2128,29000,ford,2019,clean vehicle,12764.0,black,texas, usa,10 days left
2129,30000,ford,2018,clean vehicle,19951.0,red,pennsylvania, usa,3 days left
2130,26000,ford,2019,clean vehicle,32458.0,white,north carolina, usa,2 days left
2131,26000,ford,2018,clean vehicle,21616.0,gray,pennsylvania, usa,3 days left
2132,18500,ford,2019,clean vehicle,17755.0,blue,north carolina, usa,6 days left
2133,12000,ford,2017,clean vehicle,73846.0,gray,texas, usa,9 days left
2134,30000,ford,2018,clean vehicle,15771.0,blue,pennsylvania, usa,3 days left
2135,14700,ford,2019,clean vehicle,29168.0,silver,north carolina, usa,2 days left
2136,25000,ford,2017,clean vehicle,159182.0,red,texas, usa,10 days left
2137,26550,ford,2018,clean vehicle,15296.0,white,pennsylvania, usa,5 hours left
2138,27000,ford,2019,clean vehicle,30476.0,white,north carolina, usa,2 days left
2139,34000,ford,2016,clean vehicle,131754.0,white,texas, usa,10 days left
2140,27500,ford,2018,clean vehicle,26095.0,gray,pennsylvania, usa,3 days left
2141,25500,ford,2018,clean vehicle,22107.0,gray,pennsylvania, usa,3 days left
2142,13500,ford,2019,clean vehicle,31207.0,brown,north carolina, usa,6 days left
2143,4000,ford,2015,clean vehicle,112810.0,gray,texas, usa,10 days left
2144,25700,ford,2018,clean vehicle,19058.0,white,pennsylvania, usa,3 days left
2145,29000,ford,2015,clean vehicle,109137.0,white,texas, usa,10 days left
2146,30500,ford,2018,clean vehicle,24058.0,black,pennsylvania, usa,3 days left
2147,30000,ford,2018,clean vehicle,6967.0,black,pennsylvania, usa,3 days left
2148,9000,ford,2014,clean vehicle,118340.0,gray,texas, usa,10 days left
2149,19000,ford,2018,clean vehicle,36145.0,white,pennsylvania, usa,12 hours left
2150,25800,ford,2019,clean vehicle,33942.0,silver,north carolina, usa,2 days left
2151,26500,ford,2018,clean vehicle,38868.0,gray,pennsylvania, usa,3 days left
2152,29300,ford,2019,clean vehicle,36190.0,red,north carolina, usa,2 days left
2153,6300,ford,2018,clean vehicle,37177.0,black,pennsylvania, usa,2 days left
2154,25400,ford,2019,clean vehicle,39267.0,white,north carolina, usa,2 days left
2155,26000,ford,2018,clean vehicle,33350.0,gray,pennsylvania, usa,3 days left
2156,7000,ford,2017,clean vehicle,57889.0,black,north carolina, usa,2 days left
2157,25900,ford,2018,clean vehicle,34081.0,red,pennsylvania, usa,36 minutes
2158,9700,ford,2019,clean vehicle,26821.0,gray,north carolina, usa,2 days left
2159,27000,ford,2018,clean vehicle,40577.0,black,pennsylvania, usa,3 days left
2160,9100,ford,2019,clean vehicle,52355.0,black,north carolina, usa,2 days left
2161,28000,ford,2018,clean vehicle,30620.0,red,pennsylvania, usa,3 days left
2162,25700,ford,2019,clean vehicle,22019.0,black,north carolina, usa,6 days left
2163,27500,ford,2018,clean vehicle,36742.0,black,pennsylvania, usa,3 days left
2164,9400,ford,2019,clean vehicle,32473.0,white,north carolina, usa,2 days left
2165,25500,ford,2018,clean vehicle,43406.0,blue,pennsylvania, usa,3 days left
2166,20500,ford,2019,clean vehicle,34696.0,white,north carolina, usa,6 days left
2167,21500,ford,2018,clean vehicle,43519.0,gray,pennsylvania, usa,3 days left
2168,12800,ford,2019,clean vehicle,37716.0,gray,north carolina, usa,6 days left
2169,23900,ford,2018,clean vehicle,41627.0,white,pennsylvania, usa,3 days left
2170,9400,ford,2019,clean vehicle,29986.0,gray,north carolina, usa,2 days left
2171,26900,ford,2018,clean vehicle,41496.0,silver,pennsylvania, usa,3 days left
2172,25500,ford,2019,clean vehicle,20613.0,gray,north carolina, usa,6 days left
2173,27000,ford,2018,clean vehicle,33475.0,blue,pennsylvania, usa,3 days left
2174,9300,ford,2019,clean vehicle,32305.0,silver,north carolina, usa,2 days left
2175,14400,ford,2018,clean vehicle,38148.0,black,pennsylvania, usa,2 days left
2176,19000,ford,2019,clean vehicle,39976.0,red,north carolina, usa,2 days left
2177,14000,ford,2018,clean vehicle,50513.0,white,pennsylvania, usa,2 days left
2178,13600,ford,2019,clean vehicle,31408.0,gray,north carolina, usa,2 days left
2179,19200,ford,2018,clean vehicle,41351.0,white,pennsylvania, usa,2 days left
2180,13600,ford,2019,clean vehicle,32038.0,red,north carolina, usa,2 days left
2181,18600,ford,2018,clean vehicle,38279.0,white,pennsylvania, usa,2 days left
2182,13700,ford,2019,clean vehicle,30471.0,red,north carolina, usa,2 days left
2183,18200,ford,2018,clean vehicle,41569.0,white,pennsylvania, usa,2 days left
2184,13800,ford,2019,clean vehicle,31142.0,silver,north carolina, usa,2 days left
2185,22000,ford,2018,clean vehicle,31598.0,black,pennsylvania, usa,2 days left
2186,13700,ford,2019,clean vehicle,31380.0,silver,north carolina, usa,2 days left
2187,28000,ford,2018,clean vehicle,22179.0,black,pennsylvania, usa,2 days left
2188,13800,ford,2019,clean vehicle,29266.0,white,north carolina, usa,2 days left
2189,18600,ford,2018,clean vehicle,42156.0,white,pennsylvania, usa,2 days left
2190,13700,ford,2019,clean vehicle,30875.0,red,north carolina, usa,2 days left
2191,13700,ford,2019,clean vehicle,30609.0,silver,north carolina, usa,2 days left
2192,13800,ford,2019,clean vehicle,29508.0,silver,north carolina, usa,2 days left
2193,17700,ford,2019,clean vehicle,12837.0,gray,north carolina, usa,6 days left
2194,13900,ford,2019,clean vehicle,29633.0,white,north carolina, usa,2 days left
2195,13900,ford,2019,clean vehicle,27461.0,no_color,north carolina, usa,2 days left
2196,50500,ford,2018,clean vehicle,74961.0,white,pennsylvania, usa,2 days left
2197,13600,ford,2019,clean vehicle,32154.0,gray,north carolina, usa,2 days left
2198,55000,ford,2018,clean vehicle,37245.0,black,pennsylvania, usa,3 days left
2199,13800,ford,2019,clean vehicle,29345.0,white,north carolina, usa,2 days left
2200,56000,ford,2018,clean vehicle,25371.0,black,pennsylvania, usa,3 days left
2201,13800,ford,2019,clean vehicle,30054.0,silver,north carolina, usa,2 days left
2202,45800,ford,2018,clean vehicle,11173.0,white,pennsylvania, usa,2 days left
2203,13800,ford,2019,clean vehicle,30902.0,no_color,north carolina, usa,2 days left
2204,5500,nissan,2018,clean vehicle,31231.0,silver,north carolina, usa,5 days left
2205,14400,nissan,2020,clean vehicle,10728.0,gray,arizona, usa,2 days left
2206,11450,nissan,2018,clean vehicle,35374.0,white,florida, usa,7 days left
2207,11000,nissan,2018,clean vehicle,36715.0,black,florida, usa,7 days left
2208,11450,nissan,2018,clean vehicle,33437.0,red,florida, usa,7 days left
2209,11000,nissan,2018,clean vehicle,36788.0,black,florida, usa,7 days left
2210,11200,nissan,2018,clean vehicle,35491.0,black,florida, usa,7 days left
2211,11400,nissan,2018,clean vehicle,33644.0,black,florida, usa,7 days left
2212,11450,nissan,2018,clean vehicle,35831.0,gray,florida, usa,7 days left
2213,11050,nissan,2018,clean vehicle,35050.0,gray,florida, usa,7 days left
2214,11400,nissan,2018,clean vehicle,34924.0,gray,florida, usa,7 days left
2215,11050,nissan,2018,clean vehicle,34962.0,silver,florida, usa,7 days left
2216,10850,nissan,2018,clean vehicle,39985.0,gray,florida, usa,7 days left
2217,10900,nissan,2018,clean vehicle,38816.0,red,florida, usa,7 days left
2218,10450,nissan,2018,clean vehicle,41579.0,red,florida, usa,7 days left
2219,10800,nissan,2018,clean vehicle,40455.0,gray,florida, usa,7 days left
2220,10850,nissan,2018,clean vehicle,39996.0,white,florida, usa,7 days left
2221,10800,nissan,2018,clean vehicle,41077.0,black,florida, usa,7 days left
2222,10850,nissan,2018,clean vehicle,39183.0,gray,florida, usa,7 days left
2223,10800,nissan,2018,clean vehicle,40478.0,black,florida, usa,7 days left
2224,10900,nissan,2018,clean vehicle,38806.0,white,florida, usa,7 days left
2225,10400,nissan,2018,clean vehicle,45331.0,blue,florida, usa,7 days left
2226,10500,nissan,2018,clean vehicle,43531.0,blue,florida, usa,7 days left
2227,10800,nissan,2018,clean vehicle,41033.0,silver,florida, usa,7 days left
2228,10800,nissan,2018,clean vehicle,40332.0,gray,florida, usa,7 days left
2229,11200,nissan,2019,clean vehicle,22319.0,silver,arizona, usa,2 days left
2230,11100,nissan,2019,clean vehicle,22305.0,blue,arizona, usa,2 days left
2231,12200,nissan,2019,clean vehicle,36996.0,black,arizona, usa,2 days left
2232,4000,nissan,2019,clean vehicle,0.0,black,arizona, usa,2 days left
2233,9000,nissan,2019,clean vehicle,27611.0,gray,arizona, usa,2 days left
2234,14900,nissan,2019,clean vehicle,26516.0,silver,arizona, usa,2 days left
2235,4600,nissan,2019,clean vehicle,31397.0,blue,arizona, usa,2 days left
2236,6400,nissan,2019,clean vehicle,18300.0,red,arizona, usa,2 days left
2237,10400,nissan,2019,clean vehicle,26743.0,white,arizona, usa,2 days left
2238,7800,nissan,2019,clean vehicle,15832.0,black,arizona, usa,2 days left
